,0,1,2,3,4
21679,21679,B2,B2,B1,TX
21680,21680,B2,B2,B1,B1
21681,21681,B2,B2,B1,B2
21682,21682,B2,B2,B1,B3
21683,21683,B2,B2,B1,B4
21684,21684,B2,B2,B1,TY
21685,21685,B2,B2,B1,C1
21686,21686,B2,B2,B1,C2
21687,21687,B2,B2,B1,C3
21688,21688,B2,B2,B1,C4
21689,21689,B2,B2,B1,TZ
21690,21690,B2,B2,B2,A1
21691,21691,B2,B2,B2,A2
21692,21692,B2,B2,B2,A3
21693,21693,B2,B2,B2,A4
21694,21694,B2,B2,B2,TX
21695,21695,B2,B2,B2,B1
21696,21696,B2,B2,B2,B2
21697,21697,B2,B2,B2,B3
21698,21698,B2,B2,B2,B4
21699,21699,B2,B2,B2,TY
21700,21700,B2,B2,B2,C1
21701,21701,B2,B2,B2,C2
21702,21702,B2,B2,B2,C3
21703,21703,B2,B2,B2,C4
21704,21704,B2,B2,B2,TZ
21705,21705,B2,B2,B3,A1
21706,21706,B2,B2,B3,A2
21707,21707,B2,B2,B3,A3
21708,21708,B2,B2,B3,A4
21709,21709,B2,B2,B3,TX
21710,21710,B2,B2,B3,B1
21711,21711,B2,B2,B3,B2
21712,21712,B2,B2,B3,B3
21713,21713,B2,B2,B3,B4
21714,21714,B2,B2,B3,TY
21715,21715,B2,B2,B3,C1
21716,21716,B2,B2,B3,C2
21717,21717,B2,B2,B3,C3
21718,21718,B2,B2,B3,C4
21719,21719,B2,B2,B3,TZ
21720,21720,B2,B2,B4,A1
21721,21721,B2,B2,B4,A2
21722,21722,B2,B2,B4,A3
21723,21723,B2,B2,B4,A4
21724,21724,B2,B2,B4,TX
21725,21725,B2,B2,B4,B1
21726,21726,B2,B2,B4,B2
21727,21727,B2,B2,B4,B3
21728,21728,B2,B2,B4,B4
21729,21729,B2,B2,B4,TY
21730,21730,B2,B2,B4,C1
21731,21731,B2,B2,B4,C2
21732,21732,B2,B2,B4,C3
21733,21733,B2,B2,B4,C4
21734,21734,B2,B2,B4,TZ
21735,21735,B2,B2,TY,A1
21736,21736,B2,B2,TY,A2
21737,21737,B2,B2,TY,A3
21738,21738,B2,B2,TY,A4
21739,21739,B2,B2,TY,TX
21740,21740,B2,B2,TY,B1
21741,21741,B2,B2,TY,B2
21742,21742,B2,B2,TY,B3
21743,21743,B2,B2,TY,B4
21744,21744,B2,B2,TY,TY
21745,21745,B2,B2,TY,C1
21746,21746,B2,B2,TY,C2
21747,21747,B2,B2,TY,C3
21748,21748,B2,B2,TY,C4
21749,21749,B2,B2,TY,TZ
21750,21750,B2,B2,C1,A1
21751,21751,B2,B2,C1,A2
21752,21752,B2,B2,C1,A3
21753,21753,B2,B2,C1,A4
21754,21754,B2,B2,C1,TX
21755,21755,B2,B2,C1,B1
21756,21756,B2,B2,C1,B2
21757,21757,B2,B2,C1,B3
21758,21758,B2,B2,C1,B4
21759,21759,B2,B2,C1,TY
21760,21760,B2,B2,C1,C1
21761,21761,B2,B2,C1,C2
21762,21762,B2,B2,C1,C3
21763,21763,B2,B2,C1,C4
21764,21764,B2,B2,C1,TZ
21765,21765,B2,B2,C2,A1
21766,21766,B2,B2,C2,A2
21767,21767,B2,B2,C2,A3
21768,21768,B2,B2,C2,A4
21769,21769,B2,B2,C2,TX
21770,21770,B2,B2,C2,B1
21771,21771,B2,B2,C2,B2
21772,21772,B2,B2,C2,B3
21773,21773,B2,B2,C2,B4
21774,21774,B2,B2,C2,TY
21775,21775,B2,B2,C2,C1
21776,21776,B2,B2,C2,C2
21777,21777,B2,B2,C2,C3
21778,21778,B2,B2,C2,C4
21779,21779,B2,B2,C2,TZ
21780,21780,B2,B2,C3,A1
21781,21781,B2,B2,C3,A2
21782,21782,B2,B2,C3,A3
21783,21783,B2,B2,C3,A4
21784,21784,B2,B2,C3,TX
21785,21785,B2,B2,C3,B1
21786,21786,B2,B2,C3,B2
21787,21787,B2,B2,C3,B3
21788,21788,B2,B2,C3,B4
21789,21789,B2,B2,C3,TY
21790,21790,B2,B2,C3,C1
21791,21791,B2,B2,C3,C2
21792,21792,B2,B2,C3,C3
21793,21793,B2,B2,C3,C4
21794,21794,B2,B2,C3,TZ
21795,21795,B2,B2,C4,A1
21796,21796,B2,B2,C4,A2
21797,21797,B2,B2,C4,A3
21798,21798,B2,B2,C4,A4
21799,21799,B2,B2,C4,TX
21800,21800,B2,B2,C4,B1
21801,21801,B2,B2,C4,B2
21802,21802,B2,B2,C4,B3
21803,21803,B2,B2,C4,B4
21804,21804,B2,B2,C4,TY
21805,21805,B2,B2,C4,C1
21806,21806,B2,B2,C4,C2
21807,21807,B2,B2,C4,C3
21808,21808,B2,B2,C4,C4
21809,21809,B2,B2,C4,TZ
21810,21810,B2,B2,TZ,A1
21811,21811,B2,B2,TZ,A2
21812,21812,B2,B2,TZ,A3
21813,21813,B2,B2,TZ,A4
21814,21814,B2,B2,TZ,TX
21815,21815,B2,B2,TZ,B1
21816,21816,B2,B2,TZ,B2
21817,21817,B2,B2,TZ,B3
21818,21818,B2,B2,TZ,B4
21819,21819,B2,B2,TZ,TY
21820,21820,B2,B2,TZ,C1
21821,21821,B2,B2,TZ,C2
21822,21822,B2,B2,TZ,C3
21823,21823,B2,B2,TZ,C4
21824,21824,B2,B2,TZ,TZ
21825,21825,B2,B3,A1,A1
21826,21826,B2,B3,A1,A2
21827,21827,B2,B3,A1,A3
21828,21828,B2,B3,A1,A4
21829,21829,B2,B3,A1,TX
21830,21830,B2,B3,A1,B1
21831,21831,B2,B3,A1,B2
21832,21832,B2,B3,A1,B3
21833,21833,B2,B3,A1,B4
21834,21834,B2,B3,A1,TY
21835,21835,B2,B3,A1,C1
21836,21836,B2,B3,A1,C2
21837,21837,B2,B3,A1,C3
21838,21838,B2,B3,A1,C4
21839,21839,B2,B3,A1,TZ
21840,21840,B2,B3,A2,A1
21841,21841,B2,B3,A2,A2
21842,21842,B2,B3,A2,A3
21843,21843,B2,B3,A2,A4
21844,21844,B2,B3,A2,TX
21845,21845,B2,B3,A2,B1
21846,21846,B2,B3,A2,B2
21847,21847,B2,B3,A2,B3
21848,21848,B2,B3,A2,B4
21849,21849,B2,B3,A2,TY
21850,21850,B2,B3,A2,C1
21851,21851,B2,B3,A2,C2
21852,21852,B2,B3,A2,C3
21853,21853,B2,B3,A2,C4
21854,21854,B2,B3,A2,TZ
21855,21855,B2,B3,A3,A1
21856,21856,B2,B3,A3,A2
21857,21857,B2,B3,A3,A3
21858,21858,B2,B3,A3,A4
21859,21859,B2,B3,A3,TX
21860,21860,B2,B3,A3,B1
21861,21861,B2,B3,A3,B2
21862,21862,B2,B3,A3,B3
21863,21863,B2,B3,A3,B4
21864,21864,B2,B3,A3,TY
21865,21865,B2,B3,A3,C1
21866,21866,B2,B3,A3,C2
21867,21867,B2,B3,A3,C3
21868,21868,B2,B3,A3,C4
21869,21869,B2,B3,A3,TZ
21870,21870,B2,B3,A4,A1
21871,21871,B2,B3,A4,A2
21872,21872,B2,B3,A4,A3
21873,21873,B2,B3,A4,A4
21874,21874,B2,B3,A4,TX
21875,21875,B2,B3,A4,B1
21876,21876,B2,B3,A4,B2
21877,21877,B2,B3,A4,B3
21878,21878,B2,B3,A4,B4
21879,21879,B2,B3,A4,TY
21880,21880,B2,B3,A4,C1
21881,21881,B2,B3,A4,C2
21882,21882,B2,B3,A4,C3
21883,21883,B2,B3,A4,C4
21884,21884,B2,B3,A4,TZ
21885,21885,B2,B3,TX,A1
21886,21886,B2,B3,TX,A2
21887,21887,B2,B3,TX,A3
21888,21888,B2,B3,TX,A4
21889,21889,B2,B3,TX,TX
21890,21890,B2,B3,TX,B1
21891,21891,B2,B3,TX,B2
21892,21892,B2,B3,TX,B3
21893,21893,B2,B3,TX,B4
21894,21894,B2,B3,TX,TY
21895,21895,B2,B3,TX,C1
21896,21896,B2,B3,TX,C2
21897,21897,B2,B3,TX,C3
21898,21898,B2,B3,TX,C4
21899,21899,B2,B3,TX,TZ
21900,21900,B2,B3,B1,A1
21901,21901,B2,B3,B1,A2
21902,21902,B2,B3,B1,A3
21903,21903,B2,B3,B1,A4
21904,21904,B2,B3,B1,TX
21905,21905,B2,B3,B1,B1
21906,21906,B2,B3,B1,B2
21907,21907,B2,B3,B1,B3
21908,21908,B2,B3,B1,B4
21909,21909,B2,B3,B1,TY
21910,21910,B2,B3,B1,C1
21911,21911,B2,B3,B1,C2
21912,21912,B2,B3,B1,C3
21913,21913,B2,B3,B1,C4
21914,21914,B2,B3,B1,TZ
21915,21915,B2,B3,B2,A1
21916,21916,B2,B3,B2,A2
21917,21917,B2,B3,B2,A3
21918,21918,B2,B3,B2,A4
21919,21919,B2,B3,B2,TX
21920,21920,B2,B3,B2,B1
21921,21921,B2,B3,B2,B2
21922,21922,B2,B3,B2,B3
21923,21923,B2,B3,B2,B4
21924,21924,B2,B3,B2,TY
21925,21925,B2,B3,B2,C1
21926,21926,B2,B3,B2,C2
21927,21927,B2,B3,B2,C3
21928,21928,B2,B3,B2,C4
21929,21929,B2,B3,B2,TZ
21930,21930,B2,B3,B3,A1
21931,21931,B2,B3,B3,A2
21932,21932,B2,B3,B3,A3
21933,21933,B2,B3,B3,A4
21934,21934,B2,B3,B3,TX
21935,21935,B2,B3,B3,B1
21936,21936,B2,B3,B3,B2
21937,21937,B2,B3,B3,B3
21938,21938,B2,B3,B3,B4
21939,21939,B2,B3,B3,TY
21940,21940,B2,B3,B3,C1
21941,21941,B2,B3,B3,C2
21942,21942,B2,B3,B3,C3
21943,21943,B2,B3,B3,C4
21944,21944,B2,B3,B3,TZ
21945,21945,B2,B3,B4,A1
21946,21946,B2,B3,B4,A2
21947,21947,B2,B3,B4,A3
21948,21948,B2,B3,B4,A4
21949,21949,B2,B3,B4,TX
21950,21950,B2,B3,B4,B1
21951,21951,B2,B3,B4,B2
21952,21952,B2,B3,B4,B3
21953,21953,B2,B3,B4,B4
21954,21954,B2,B3,B4,TY
21955,21955,B2,B3,B4,C1
21956,21956,B2,B3,B4,C2
21957,21957,B2,B3,B4,C3
21958,21958,B2,B3,B4,C4
21959,21959,B2,B3,B4,TZ
21960,21960,B2,B3,TY,A1
21961,21961,B2,B3,TY,A2
21962,21962,B2,B3,TY,A3
21963,21963,B2,B3,TY,A4
21964,21964,B2,B3,TY,TX
21965,21965,B2,B3,TY,B1
21966,21966,B2,B3,TY,B2
21967,21967,B2,B3,TY,B3
21968,21968,B2,B3,TY,B4
21969,21969,B2,B3,TY,TY
21970,21970,B2,B3,TY,C1
21971,21971,B2,B3,TY,C2
21972,21972,B2,B3,TY,C3
21973,21973,B2,B3,TY,C4
21974,21974,B2,B3,TY,TZ
21975,21975,B2,B3,C1,A1
21976,21976,B2,B3,C1,A2
21977,21977,B2,B3,C1,A3
21978,21978,B2,B3,C1,A4
21979,21979,B2,B3,C1,TX
21980,21980,B2,B3,C1,B1
21981,21981,B2,B3,C1,B2
21982,21982,B2,B3,C1,B3
21983,21983,B2,B3,C1,B4
21984,21984,B2,B3,C1,TY
21985,21985,B2,B3,C1,C1
21986,21986,B2,B3,C1,C2
21987,21987,B2,B3,C1,C3
21988,21988,B2,B3,C1,C4
21989,21989,B2,B3,C1,TZ
21990,21990,B2,B3,C2,A1
21991,21991,B2,B3,C2,A2
21992,21992,B2,B3,C2,A3
21993,21993,B2,B3,C2,A4
21994,21994,B2,B3,C2,TX
21995,21995,B2,B3,C2,B1
21996,21996,B2,B3,C2,B2
21997,21997,B2,B3,C2,B3
21998,21998,B2,B3,C2,B4
21999,21999,B2,B3,C2,TY
22000,22000,B2,B3,C2,C1
22001,22001,B2,B3,C2,C2
22002,22002,B2,B3,C2,C3
22003,22003,B2,B3,C2,C4
22004,22004,B2,B3,C2,TZ
22005,22005,B2,B3,C3,A1
22006,22006,B2,B3,C3,A2
22007,22007,B2,B3,C3,A3
22008,22008,B2,B3,C3,A4
22009,22009,B2,B3,C3,TX
22010,22010,B2,B3,C3,B1
22011,22011,B2,B3,C3,B2
22012,22012,B2,B3,C3,B3
22013,22013,B2,B3,C3,B4
22014,22014,B2,B3,C3,TY
22015,22015,B2,B3,C3,C1
22016,22016,B2,B3,C3,C2
22017,22017,B2,B3,C3,C3
22018,22018,B2,B3,C3,C4
22019,22019,B2,B3,C3,TZ
22020,22020,B2,B3,C4,A1
22021,22021,B2,B3,C4,A2
22022,22022,B2,B3,C4,A3
22023,22023,B2,B3,C4,A4
22024,22024,B2,B3,C4,TX
22025,22025,B2,B3,C4,B1
22026,22026,B2,B3,C4,B2
22027,22027,B2,B3,C4,B3
22028,22028,B2,B3,C4,B4
22029,22029,B2,B3,C4,TY
22030,22030,B2,B3,C4,C1
22031,22031,B2,B3,C4,C2
22032,22032,B2,B3,C4,C3
22033,22033,B2,B3,C4,C4
22034,22034,B2,B3,C4,TZ
22035,22035,B2,B3,TZ,A1
22036,22036,B2,B3,TZ,A2
22037,22037,B2,B3,TZ,A3
22038,22038,B2,B3,TZ,A4
22039,22039,B2,B3,TZ,TX
22040,22040,B2,B3,TZ,B1
22041,22041,B2,B3,TZ,B2
22042,22042,B2,B3,TZ,B3
22043,22043,B2,B3,TZ,B4
22044,22044,B2,B3,TZ,TY
22045,22045,B2,B3,TZ,C1
22046,22046,B2,B3,TZ,C2
22047,22047,B2,B3,TZ,C3
22048,22048,B2,B3,TZ,C4
22049,22049,B2,B3,TZ,TZ
22050,22050,B2,B4,A1,A1
22051,22051,B2,B4,A1,A2
22052,22052,B2,B4,A1,A3
22053,22053,B2,B4,A1,A4
22054,22054,B2,B4,A1,TX
22055,22055,B2,B4,A1,B1
22056,22056,B2,B4,A1,B2
22057,22057,B2,B4,A1,B3
22058,22058,B2,B4,A1,B4
22059,22059,B2,B4,A1,TY
22060,22060,B2,B4,A1,C1
22061,22061,B2,B4,A1,C2
22062,22062,B2,B4,A1,C3
22063,22063,B2,B4,A1,C4
22064,22064,B2,B4,A1,TZ
22065,22065,B2,B4,A2,A1
22066,22066,B2,B4,A2,A2
22067,22067,B2,B4,A2,A3
22068,22068,B2,B4,A2,A4
22069,22069,B2,B4,A2,TX
22070,22070,B2,B4,A2,B1
22071,22071,B2,B4,A2,B2
22072,22072,B2,B4,A2,B3
22073,22073,B2,B4,A2,B4
22074,22074,B2,B4,A2,TY
22075,22075,B2,B4,A2,C1
22076,22076,B2,B4,A2,C2
22077,22077,B2,B4,A2,C3
22078,22078,B2,B4,A2,C4
22079,22079,B2,B4,A2,TZ
22080,22080,B2,B4,A3,A1
22081,22081,B2,B4,A3,A2
22082,22082,B2,B4,A3,A3
22083,22083,B2,B4,A3,A4
22084,22084,B2,B4,A3,TX
22085,22085,B2,B4,A3,B1
22086,22086,B2,B4,A3,B2
22087,22087,B2,B4,A3,B3
22088,22088,B2,B4,A3,B4
22089,22089,B2,B4,A3,TY
22090,22090,B2,B4,A3,C1
22091,22091,B2,B4,A3,C2
22092,22092,B2,B4,A3,C3
22093,22093,B2,B4,A3,C4
22094,22094,B2,B4,A3,TZ
22095,22095,B2,B4,A4,A1
22096,22096,B2,B4,A4,A2
22097,22097,B2,B4,A4,A3
22098,22098,B2,B4,A4,A4
22099,22099,B2,B4,A4,TX
22100,22100,B2,B4,A4,B1
22101,22101,B2,B4,A4,B2
22102,22102,B2,B4,A4,B3
22103,22103,B2,B4,A4,B4
22104,22104,B2,B4,A4,TY
22105,22105,B2,B4,A4,C1
22106,22106,B2,B4,A4,C2
22107,22107,B2,B4,A4,C3
22108,22108,B2,B4,A4,C4
22109,22109,B2,B4,A4,TZ
22110,22110,B2,B4,TX,A1
22111,22111,B2,B4,TX,A2
22112,22112,B2,B4,TX,A3
22113,22113,B2,B4,TX,A4
22114,22114,B2,B4,TX,TX
22115,22115,B2,B4,TX,B1
22116,22116,B2,B4,TX,B2
22117,22117,B2,B4,TX,B3
22118,22118,B2,B4,TX,B4
22119,22119,B2,B4,TX,TY
22120,22120,B2,B4,TX,C1
22121,22121,B2,B4,TX,C2
22122,22122,B2,B4,TX,C3
22123,22123,B2,B4,TX,C4
22124,22124,B2,B4,TX,TZ
22125,22125,B2,B4,B1,A1
22126,22126,B2,B4,B1,A2
22127,22127,B2,B4,B1,A3
22128,22128,B2,B4,B1,A4
22129,22129,B2,B4,B1,TX
22130,22130,B2,B4,B1,B1
22131,22131,B2,B4,B1,B2
22132,22132,B2,B4,B1,B3
22133,22133,B2,B4,B1,B4
22134,22134,B2,B4,B1,TY
22135,22135,B2,B4,B1,C1
22136,22136,B2,B4,B1,C2
22137,22137,B2,B4,B1,C3
22138,22138,B2,B4,B1,C4
22139,22139,B2,B4,B1,TZ
22140,22140,B2,B4,B2,A1
22141,22141,B2,B4,B2,A2
22142,22142,B2,B4,B2,A3
22143,22143,B2,B4,B2,A4
22144,22144,B2,B4,B2,TX
22145,22145,B2,B4,B2,B1
22146,22146,B2,B4,B2,B2
22147,22147,B2,B4,B2,B3
22148,22148,B2,B4,B2,B4
22149,22149,B2,B4,B2,TY
22150,22150,B2,B4,B2,C1
22151,22151,B2,B4,B2,C2
22152,22152,B2,B4,B2,C3
22153,22153,B2,B4,B2,C4
22154,22154,B2,B4,B2,TZ
22155,22155,B2,B4,B3,A1
22156,22156,B2,B4,B3,A2
22157,22157,B2,B4,B3,A3
22158,22158,B2,B4,B3,A4
22159,22159,B2,B4,B3,TX
22160,22160,B2,B4,B3,B1
22161,22161,B2,B4,B3,B2
22162,22162,B2,B4,B3,B3
22163,22163,B2,B4,B3,B4
22164,22164,B2,B4,B3,TY
22165,22165,B2,B4,B3,C1
22166,22166,B2,B4,B3,C2
22167,22167,B2,B4,B3,C3
22168,22168,B2,B4,B3,C4
22169,22169,B2,B4,B3,TZ
22170,22170,B2,B4,B4,A1
22171,22171,B2,B4,B4,A2
22172,22172,B2,B4,B4,A3
22173,22173,B2,B4,B4,A4
22174,22174,B2,B4,B4,TX
22175,22175,B2,B4,B4,B1
22176,22176,B2,B4,B4,B2
22177,22177,B2,B4,B4,B3
22178,22178,B2,B4,B4,B4
22179,22179,B2,B4,B4,TY
22180,22180,B2,B4,B4,C1
22181,22181,B2,B4,B4,C2
22182,22182,B2,B4,B4,C3
22183,22183,B2,B4,B4,C4
22184,22184,B2,B4,B4,TZ
22185,22185,B2,B4,TY,A1
22186,22186,B2,B4,TY,A2
22187,22187,B2,B4,TY,A3
22188,22188,B2,B4,TY,A4
22189,22189,B2,B4,TY,TX
22190,22190,B2,B4,TY,B1
22191,22191,B2,B4,TY,B2
22192,22192,B2,B4,TY,B3
22193,22193,B2,B4,TY,B4
22194,22194,B2,B4,TY,TY
22195,22195,B2,B4,TY,C1
22196,22196,B2,B4,TY,C2
22197,22197,B2,B4,TY,C3
22198,22198,B2,B4,TY,C4
22199,22199,B2,B4,TY,TZ
22200,22200,B2,B4,C1,A1
22201,22201,B2,B4,C1,A2
22202,22202,B2,B4,C1,A3
22203,22203,B2,B4,C1,A4
22204,22204,B2,B4,C1,TX
22205,22205,B2,B4,C1,B1
22206,22206,B2,B4,C1,B2
22207,22207,B2,B4,C1,B3
22208,22208,B2,B4,C1,B4
22209,22209,B2,B4,C1,TY
22210,22210,B2,B4,C1,C1
22211,22211,B2,B4,C1,C2
22212,22212,B2,B4,C1,C3
22213,22213,B2,B4,C1,C4
22214,22214,B2,B4,C1,TZ
22215,22215,B2,B4,C2,A1
22216,22216,B2,B4,C2,A2
22217,22217,B2,B4,C2,A3
22218,22218,B2,B4,C2,A4
22219,22219,B2,B4,C2,TX
22220,22220,B2,B4,C2,B1
22221,22221,B2,B4,C2,B2
22222,22222,B2,B4,C2,B3
22223,22223,B2,B4,C2,B4
22224,22224,B2,B4,C2,TY
22225,22225,B2,B4,C2,C1
22226,22226,B2,B4,C2,C2
22227,22227,B2,B4,C2,C3
22228,22228,B2,B4,C2,C4
22229,22229,B2,B4,C2,TZ
22230,22230,B2,B4,C3,A1
22231,22231,B2,B4,C3,A2
22232,22232,B2,B4,C3,A3
22233,22233,B2,B4,C3,A4
22234,22234,B2,B4,C3,TX
22235,22235,B2,B4,C3,B1
22236,22236,B2,B4,C3,B2
22237,22237,B2,B4,C3,B3
22238,22238,B2,B4,C3,B4
22239,22239,B2,B4,C3,TY
22240,22240,B2,B4,C3,C1
22241,22241,B2,B4,C3,C2
22242,22242,B2,B4,C3,C3
22243,22243,B2,B4,C3,C4
22244,22244,B2,B4,C3,TZ
22245,22245,B2,B4,C4,A1
22246,22246,B2,B4,C4,A2
22247,22247,B2,B4,C4,A3
22248,22248,B2,B4,C4,A4
22249,22249,B2,B4,C4,TX
22250,22250,B2,B4,C4,B1
22251,22251,B2,B4,C4,B2
22252,22252,B2,B4,C4,B3
22253,22253,B2,B4,C4,B4
22254,22254,B2,B4,C4,TY
22255,22255,B2,B4,C4,C1
22256,22256,B2,B4,C4,C2
22257,22257,B2,B4,C4,C3
22258,22258,B2,B4,C4,C4
22259,22259,B2,B4,C4,TZ
22260,22260,B2,B4,TZ,A1
22261,22261,B2,B4,TZ,A2
22262,22262,B2,B4,TZ,A3
22263,22263,B2,B4,TZ,A4
22264,22264,B2,B4,TZ,TX
22265,22265,B2,B4,TZ,B1
22266,22266,B2,B4,TZ,B2
22267,22267,B2,B4,TZ,B3
22268,22268,B2,B4,TZ,B4
22269,22269,B2,B4,TZ,TY
22270,22270,B2,B4,TZ,C1
22271,22271,B2,B4,TZ,C2
22272,22272,B2,B4,TZ,C3
22273,22273,B2,B4,TZ,C4
22274,22274,B2,B4,TZ,TZ
22275,22275,B2,TY,A1,A1
22276,22276,B2,TY,A1,A2
22277,22277,B2,TY,A1,A3
22278,22278,B2,TY,A1,A4
22279,22279,B2,TY,A1,TX
22280,22280,B2,TY,A1,B1
22281,22281,B2,TY,A1,B2
22282,22282,B2,TY,A1,B3
22283,22283,B2,TY,A1,B4
22284,22284,B2,TY,A1,TY
22285,22285,B2,TY,A1,C1
22286,22286,B2,TY,A1,C2
22287,22287,B2,TY,A1,C3
22288,22288,B2,TY,A1,C4
22289,22289,B2,TY,A1,TZ
22290,22290,B2,TY,A2,A1
22291,22291,B2,TY,A2,A2
22292,22292,B2,TY,A2,A3
22293,22293,B2,TY,A2,A4
22294,22294,B2,TY,A2,TX
22295,22295,B2,TY,A2,B1
22296,22296,B2,TY,A2,B2
22297,22297,B2,TY,A2,B3
22298,22298,B2,TY,A2,B4
22299,22299,B2,TY,A2,TY
22300,22300,B2,TY,A2,C1
22301,22301,B2,TY,A2,C2
22302,22302,B2,TY,A2,C3
22303,22303,B2,TY,A2,C4
22304,22304,B2,TY,A2,TZ
22305,22305,B2,TY,A3,A1
22306,22306,B2,TY,A3,A2
22307,22307,B2,TY,A3,A3
22308,22308,B2,TY,A3,A4
22309,22309,B2,TY,A3,TX
22310,22310,B2,TY,A3,B1
22311,22311,B2,TY,A3,B2
22312,22312,B2,TY,A3,B3
22313,22313,B2,TY,A3,B4
22314,22314,B2,TY,A3,TY
22315,22315,B2,TY,A3,C1
22316,22316,B2,TY,A3,C2
22317,22317,B2,TY,A3,C3
22318,22318,B2,TY,A3,C4
22319,22319,B2,TY,A3,TZ
22320,22320,B2,TY,A4,A1
22321,22321,B2,TY,A4,A2
22322,22322,B2,TY,A4,A3
22323,22323,B2,TY,A4,A4
22324,22324,B2,TY,A4,TX
22325,22325,B2,TY,A4,B1
22326,22326,B2,TY,A4,B2
22327,22327,B2,TY,A4,B3
22328,22328,B2,TY,A4,B4
22329,22329,B2,TY,A4,TY
22330,22330,B2,TY,A4,C1
22331,22331,B2,TY,A4,C2
22332,22332,B2,TY,A4,C3
22333,22333,B2,TY,A4,C4
22334,22334,B2,TY,A4,TZ
22335,22335,B2,TY,TX,A1
22336,22336,B2,TY,TX,A2
22337,22337,B2,TY,TX,A3
22338,22338,B2,TY,TX,A4
22339,22339,B2,TY,TX,TX
22340,22340,B2,TY,TX,B1
22341,22341,B2,TY,TX,B2
22342,22342,B2,TY,TX,B3
22343,22343,B2,TY,TX,B4
22344,22344,B2,TY,TX,TY
22345,22345,B2,TY,TX,C1
22346,22346,B2,TY,TX,C2
22347,22347,B2,TY,TX,C3
22348,22348,B2,TY,TX,C4
22349,22349,B2,TY,TX,TZ
22350,22350,B2,TY,B1,A1
22351,22351,B2,TY,B1,A2
22352,22352,B2,TY,B1,A3
22353,22353,B2,TY,B1,A4
22354,22354,B2,TY,B1,TX
22355,22355,B2,TY,B1,B1
22356,22356,B2,TY,B1,B2
22357,22357,B2,TY,B1,B3
22358,22358,B2,TY,B1,B4
22359,22359,B2,TY,B1,TY
22360,22360,B2,TY,B1,C1
22361,22361,B2,TY,B1,C2
22362,22362,B2,TY,B1,C3
22363,22363,B2,TY,B1,C4
22364,22364,B2,TY,B1,TZ
22365,22365,B2,TY,B2,A1
22366,22366,B2,TY,B2,A2
22367,22367,B2,TY,B2,A3
22368,22368,B2,TY,B2,A4
22369,22369,B2,TY,B2,TX
22370,22370,B2,TY,B2,B1
22371,22371,B2,TY,B2,B2
22372,22372,B2,TY,B2,B3
22373,22373,B2,TY,B2,B4
22374,22374,B2,TY,B2,TY
22375,22375,B2,TY,B2,C1
22376,22376,B2,TY,B2,C2
22377,22377,B2,TY,B2,C3
22378,22378,B2,TY,B2,C4
22379,22379,B2,TY,B2,TZ
22380,22380,B2,TY,B3,A1
22381,22381,B2,TY,B3,A2
22382,22382,B2,TY,B3,A3
22383,22383,B2,TY,B3,A4
22384,22384,B2,TY,B3,TX
22385,22385,B2,TY,B3,B1
22386,22386,B2,TY,B3,B2
22387,22387,B2,TY,B3,B3
22388,22388,B2,TY,B3,B4
22389,22389,B2,TY,B3,TY
22390,22390,B2,TY,B3,C1
22391,22391,B2,TY,B3,C2
22392,22392,B2,TY,B3,C3
22393,22393,B2,TY,B3,C4
22394,22394,B2,TY,B3,TZ
22395,22395,B2,TY,B4,A1
22396,22396,B2,TY,B4,A2
22397,22397,B2,TY,B4,A3
22398,22398,B2,TY,B4,A4
22399,22399,B2,TY,B4,TX
22400,22400,B2,TY,B4,B1
22401,22401,B2,TY,B4,B2
22402,22402,B2,TY,B4,B3
22403,22403,B2,TY,B4,B4
22404,22404,B2,TY,B4,TY
22405,22405,B2,TY,B4,C1
22406,22406,B2,TY,B4,C2
22407,22407,B2,TY,B4,C3
22408,22408,B2,TY,B4,C4
22409,22409,B2,TY,B4,TZ
22410,22410,B2,TY,TY,A1
22411,22411,B2,TY,TY,A2
22412,22412,B2,TY,TY,A3
22413,22413,B2,TY,TY,A4
22414,22414,B2,TY,TY,TX
22415,22415,B2,TY,TY,B1
22416,22416,B2,TY,TY,B2
22417,22417,B2,TY,TY,B3
22418,22418,B2,TY,TY,B4
22419,22419,B2,TY,TY,TY
22420,22420,B2,TY,TY,C1
22421,22421,B2,TY,TY,C2
22422,22422,B2,TY,TY,C3
22423,22423,B2,TY,TY,C4
22424,22424,B2,TY,TY,TZ
22425,22425,B2,TY,C1,A1
22426,22426,B2,TY,C1,A2
22427,22427,B2,TY,C1,A3
22428,22428,B2,TY,C1,A4
22429,22429,B2,TY,C1,TX
22430,22430,B2,TY,C1,B1
22431,22431,B2,TY,C1,B2
22432,22432,B2,TY,C1,B3
22433,22433,B2,TY,C1,B4
22434,22434,B2,TY,C1,TY
22435,22435,B2,TY,C1,C1
22436,22436,B2,TY,C1,C2
22437,22437,B2,TY,C1,C3
22438,22438,B2,TY,C1,C4
22439,22439,B2,TY,C1,TZ
22440,22440,B2,TY,C2,A1
22441,22441,B2,TY,C2,A2
22442,22442,B2,TY,C2,A3
22443,22443,B2,TY,C2,A4
22444,22444,B2,TY,C2,TX
22445,22445,B2,TY,C2,B1
22446,22446,B2,TY,C2,B2
22447,22447,B2,TY,C2,B3
22448,22448,B2,TY,C2,B4
22449,22449,B2,TY,C2,TY
